Metropolitan Statistical Area,,Population,"Violent
crime","Murder and
nonnegligent
manslaughter",Rape1,Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft"
,,,122.2,1.8,60.5,12.2,47.7,895.6,108.1,766.7,20.8
"Staunton, VA M.S.A.",,"122,903", ,,,,, ,,,
,,,,,,,,,,,
,,"24,931", 51 , 0 , 18 , 5 , 28 , 473 , 35 , 419 , 19 
,,100.0%, 210 , 2 , 46 , 13 , 149 ," 1,756 ", 255 ," 1,360 ", 141 
,,,170.9,1.6,37.4,10.6,121.2,"1,428.8",207.5,"1,106.6",114.7
"St. Cloud, MN M.S.A.3",,"200,776", ,,,,, ,,,
,,,,,,,,,,,
,,"68,311", 298 , 0 , 73 , 50 , 175 ," 2,443 ", 225 ," 2,044 ", 174 
,,100.0%, 371 , 1 , 88 , 57 , 225 ," 4,102 ", 393 ," 3,444 ", 265 
,,,184.8,0.5,43.8,28.4,112.1,"2,043.1",195.7,"1,715.3",132.0
"St. George, UT M.S.A.",,"175,978", ,,,,, ,,,
,,,,,,,,,,,
,,"89,160", 181 , 2 , 48 , 13 , 118 ," 1,397 ", 229 ," 1,023 ", 145 
,,98.3%, 293 , 3 , 81 , 20 , 189 ," 2,455 ", 397 ," 1,856 ", 202 
,,100.0%, 299 , 3 , 83 , 21 , 192 ," 2,536 ", 408 ," 1,922 ", 206 
,,,169.9,1.7,47.2,11.9,109.1,"1,441.1",231.8,"1,092.2",117.1
"St. Joseph, MO-KS M.S.A.",,"126,250", ,,,,, ,,,
,,,,,,,,,,,
,,"75,872", 431 , 2 , 124 , 54 , 251 ," 4,355 ", 584 ," 3,132 ", 639 
,,99.0%, 505 , 3 , 146 , 56 , 300 ," 4,868 ", 680 ," 3,453 ", 735 
,,100.0%, 511 , 3 , 146 , 57 , 305 ," 4,889 ", 685 ," 3,468 ", 736 
,,,404.8,2.4,115.6,45.1,241.6,"3,872.5",542.6,"2,746.9",583.0
"Stockton, CA M.S.A.",,"754,858", ,,,,, ,,,
,,,,,,,,,,,
,,"313,604"," 4,380 ", 34 , 181 ," 1,158 "," 3,007 "," 12,367 "," 2,209 "," 8,480 "," 1,678 "
,,100.0%," 5,952 ", 50 , 301 ," 1,560 "," 4,041 "," 21,409 "," 3,771 "," 14,560 "," 3,078 "
,,,788.5,6.6,39.9,206.7,535.3,"2,836.2",499.6,"1,928.8",407.8
"Sumter, SC M.S.A.",,"140,002", ,,,,, ,,,
,,,,,,,,,,,
,,"39,546", 418 , 8 , 11 , 48 , 351 ," 1,796 ", 397 ," 1,291 ", 108 
,,100.0%," 1,006 ", 17 , 52 , 96 , 841 ," 4,411 "," 1,093 "," 2,989 ", 329 
,,,718.6,12.1,37.1,68.6,600.7,"3,150.7",780.7,"2,135.0",235.0
"Syracuse, NY M.S.A.",,"645,385", ,,,,, ,,,
,,,,,,,,,,,
,,"142,438"," 1,129 ", 19 , 105 , 246 , 759 ," 4,464 ", 850 ," 3,051 ", 563 
,,100.0%," 1,807 ", 20 , 370 , 330 ," 1,087 "," 10,822 "," 1,626 "," 8,318 ", 878 
,,,280.0,3.1,57.3,51.1,168.4,"1,676.8",251.9,"1,288.8",136.0
"Tallahassee, FL M.S.A.",,"384,437", ,,,,, ,,,
,,,,,,,,,,,
,,"195,104"," 1,359 ", 20 , 197 , 252 , 890 ," 7,763 "," 1,187 "," 5,897 ", 679 
,,99.2%," 2,019 ", 25 , 272 , 311 ," 1,411 "," 11,200 "," 2,141 "," 8,119 ", 940 
,,100.0%," 2,028 ", 25 , 273 , 312 ," 1,418 "," 11,266 "," 2,154 "," 8,167 ", 945 
,,,527.5,6.5,71.0,81.2,368.9,"2,930.5",560.3,"2,124.4",245.8
"Tampa-St. Petersburg-Clearwater, FL M.S.A.",,"3,167,603",,,,,,,,,
,,,,,,,,,,,
,,"400,501"," 1,622 ", 31 , 120 , 285 ," 1,186 "," 6,523 "," 1,022 "," 4,978 ", 523 
,,"267,696"," 1,594 ", 17 , 125 , 297 ," 1,155 "," 8,592 "," 1,044 "," 6,765 ", 783 
,,"117,458", 469 , 2 , 80 , 98 , 289 ," 2,810 ", 268 ," 2,370 ", 172 
,,"85,740", 329 , 5 , 71 , 74 , 179 ," 2,348 ", 202 ," 1,991 ", 155 
,,"53,589", 206 , 3 , 40 , 52 , 111 ," 2,038 ", 192 ," 1,753 ", 93 
,,99.9%," 9,246 ", 126 ," 1,169 "," 1,575 "," 6,376 "," 53,335 "," 6,834 "," 42,460 "," 4,041 "
,,100.0%," 9,254 ", 126 ," 1,170 "," 1,576 "," 6,382 "," 53,394 "," 6,845 "," 42,503 "," 4,046 "
,,,292.1,4.0,36.9,49.8,201.5,"1,685.6",216.1,"1,341.8",127.7
"Texarkana, TX-AR M.S.A.3",,"149,595",,,,,,,,,
,,, ,,,,,,,,
,,"37,401", 157 , 3 , 33 , 43 , 78 ," 1,710 ", 280 ," 1,347 ", 83 
,,100.0%, 676 , 8 , 90 , 77 , 501 ," 3,968 ", 836 ," 2,902 ", 230 
,,,451.9,5.3,60.2,51.5,334.9,"2,652.5",558.8,"1,939.9",153.7
"The Villages, FL M.S.A.",,"132,914", ,,,,, ,,,
,,,,,,,,,,,
,,100.0%, 249 , 5 , 18 , 20 , 206 ," 1,139 ", 318 , 703 , 118 
,,,187.3,3.8,13.5,15.0,155.0,856.9,239.3,528.9,88.8
"Toledo, OH M.S.A.",,"641,535", ,,,,, ,,,
,,,,,,,,,,,
,,"273,505"," 2,604 ", 34 , 205 , 655 ," 1,710 "," 9,470 "," 2,362 "," 6,314 ", 794 
,,91.1%," 2,960 ", 35 , 298 , 707 ," 1,920 "," 14,757 "," 2,880 "," 10,879 ", 998 
,,100.0%," 3,026 ", 36 , 311 , 717 ," 1,962 "," 15,736 "," 3,011 "," 11,685 "," 1,040 "
,,,471.7,5.6,48.5,111.8,305.8,"2,452.9",469.3,"1,821.4",162.1
"Topeka, KS M.S.A.4",,"231,941", ,,,,, ,,,
,,,,,,,,,,,
,,"125,655", 895 , 13 , 74 , 243 , 565 ," 6,271 ", 905 ," 4,404 ", 962 
,,97.9%," 1,122 ", 16 , 106 , 250 , 750 ,,," 5,533 "," 1,155 "
,,100.0%," 1,143 ", 16 , 106 , 254 , 767 ,,," 5,588 "," 1,159 "
,,,492.8,6.9,45.7,109.5,330.7,,,"2,409.2",499.7
"Trenton-Princeton, NJ M.S.A.",,"368,390",,,,,,,,,
,,, ,,,,,,,,
,,"83,457", 937 , 15 , 70 , 300 , 552 ," 1,748 ", 360 ," 1,142 ", 246 
,,"31,610", 10 , 0 , 1 , 0 , 9 , 238 , 45 , 190 , 3 
,,100.0%," 1,277 ", 17 , 118 , 389 , 753 ," 5,571 ", 931 ," 4,139 ", 501 
,,,346.6,4.6,32.0,105.6,204.4,"1,512.3",252.7,"1,123.5",136.0
"Tucson, AZ M.S.A.",,"1,047,076",,,,,,,,,
,,, ,,,,,,,,
,,"548,374"," 3,775 ", 40 , 527 ," 1,105 "," 2,103 "," 17,943 "," 2,497 "," 13,196 "," 2,250 "
,,100.0%," 4,685 ", 56 , 653 ," 1,297 "," 2,679 "," 30,170 "," 4,242 "," 22,701 "," 3,227 "
,,,447.4,5.3,62.4,123.9,255.9,"2,881.4",405.1,"2,168.0",308.2
"Tulsa, OK M.S.A.",,"998,117", ,,,,, ,,,
,,,,,,,,,,,
,,"401,700"," 3,964 ", 55 , 341 , 718 ," 2,850 "," 21,336 "," 4,846 "," 13,457 "," 3,033 "
,,100.0%," 5,286 ", 82 , 573 , 828 ," 3,803 "," 32,217 "," 7,356 "," 20,556 "," 4,305 "
,,,529.6,8.2,57.4,83.0,381.0,"3,227.8",737.0,"2,059.5",431.3
"Twin Falls, ID M.S.A.",,"111,928",,,,,,,,,
,,,,,,,,,,,
,,"50,463", 201 , 1 , 27 , 10 , 163 ," 1,034 ", 152 , 827 , 55 
,,100.0%, 321 , 2 , 62 , 10 , 247 ," 1,519 ", 304 ," 1,116 ", 99 
,,,286.8,1.8,55.4,8.9,220.7,"1,357.1",271.6,997.1,88.4
"Tyler, TX M.S.A.",,"231,362", ,,,,, ,,,
,,,,,,,,,,,
,,"106,851", 401 , 0 , 72 , 58 , 271 ," 3,206 ", 439 ," 2,597 ", 170 
,,100.0%, 773 , 7 , 133 , 83 , 550 ," 5,034 ", 926 ," 3,680 ", 428 
,,,334.1,3.0,57.5,35.9,237.7,"2,175.8",400.2,"1,590.6",185.0
"Urban Honolulu, HI M.S.A.",,"974,902", ,,,,, ,,,
,,,,,,,,,,,
,,100.0%," 2,638 ", 27 , 340 , 954 ," 1,317 "," 29,263 "," 3,864 "," 21,562 "," 3,837 "
,,,270.6,2.8,34.9,97.9,135.1,"3,001.6",396.3,"2,211.7",393.6
"Utica-Rome, NY M.S.A.",,"288,854",,,,,,,,,
,,, ,,,,,,,,
,,"59,842", 374 , 6 , 31 , 143 , 194 ," 1,986 ", 261 ," 1,635 ", 90 
,,"32,019", 54 , 1 , 8 , 11 , 34 , 524 , 84 , 416 , 24 
,,100.0%, 784 , 8 , 177 , 177 , 422 ," 4,544 ", 597 ," 3,756 ", 191 
,,,271.4,2.8,61.3,61.3,146.1,"1,573.1",206.7,"1,300.3",66.1
"Vallejo, CA M.S.A.",,"447,069",,,,,,,,,
,,, ,,,,,,,,
,,"122,657"," 1,037 ", 12 , 138 , 336 , 551 ," 4,941 "," 2,888 "," 1,148 ", 905 
,,100.0%," 2,114 ", 21 , 264 , 661 ," 1,168 "," 13,161 "," 3,727 "," 7,369 "," 2,065 "
,,,472.9,4.7,59.1,147.9,261.3,"2,943.8",833.7,"1,648.3",461.9
"Victoria, TX M.S.A.",,"99,703", ,,,,, ,,,
,,,,,,,,,,,
,,"67,581", 347 , 3 , 66 , 52 , 226 ," 1,974 ", 382 ," 1,474 ", 118 
,,100.0%, 463 , 7 , 88 , 60 , 308 ," 2,452 ", 529 ," 1,747 ", 176 
,,,464.4,7.0,88.3,60.2,308.9,"2,459.3",530.6,"1,752.2",176.5
"Vineland-Bridgeton, NJ M.S.A.",,"149,590", ,,,,, ,,,
,,,,,,,,,,,
,,"59,860", 211 , 1 , 32 , 55 , 123 ," 1,686 ", 269 ," 1,375 ", 42 
,,"24,331", 223 , 2 , 17 , 114 , 90 , 848 , 261 , 549 , 38 
,,100.0%, 631 , 7 , 72 , 235 , 317 ," 4,047 ", 816 ," 3,103 ", 128 
,,,421.8,4.7,48.1,157.1,211.9,"2,705.4",545.5,"2,074.3",85.6
"Virginia Beach-Norfolk-Newport News, VA-NC M.S.A.3",,"1,761,473",,,,,,,,,
,,,,,,,,,,,
,,"449,038", 581 , 30 , 79 , 196 , 276 ," 7,906 ", 530 ," 6,797 ", 579 
,,"242,813"," 1,325 ", 36 , 134 , 311 , 844 ," 8,405 ", 841 ," 6,765 ", 799 
,,"177,319"," 1,056 ", 24 , 64 , 164 , 804 ," 4,484 ", 503 ," 3,641 ", 340 
,,"133,173", 393 , 15 , 42 , 122 , 214 ," 3,994 ", 347 ," 3,397 ", 250 
,,"93,991", 889 , 16 , 37 , 230 , 606 ," 5,509 ", 846 ," 4,189 ", 474 
,,99.3%," 6,141 ", 140 , 596 ," 1,285 "," 4,120 "," 42,321 "," 4,179 "," 34,941 "," 3,201 "
,,100.0%," 6,157 ", 141 , 598 ," 1,286 "," 4,132 "," 42,452 "," 4,232 "," 35,008 "," 3,212 "
,,,349.5,8.0,33.9,73.0,234.6,"2,410.0",240.3,"1,987.4",182.3
"Visalia, CA M.S.A.",,"464,847",,,,,,,,,
,,, ,,,,,,,,
,,"134,961", 586 , 4 , 111 , 159 , 312 ," 3,900 ", 747 ," 2,627 ", 526 
,,100.0%," 1,692 ", 20 , 194 , 389 ," 1,089 "," 10,625 "," 2,025 "," 6,755 "," 1,845 "
,,,364.0,4.3,41.7,83.7,234.3,"2,285.7",435.6,"1,453.2",396.9
"Waco, TX M.S.A.3",,"272,588", ,,,,, ,,,
,,,,,,,,,,,
,,"139,870", 799 , 10 , 88 , 133 , 568 ," 4,599 ", 784 ," 3,492 ", 323 
,,95.0%," 1,129 ", 12 , 161 , 170 , 786 ," 6,767 "," 1,183 "," 5,006 ", 578 
,,100.0%," 1,166 ", 13 , 164 , 172 , 817 ," 6,976 "," 1,234 "," 5,136 ", 606 
,,,427.8,4.8,60.2,63.1,299.7,"2,559.2",452.7,"1,884.2",222.3
"Walla Walla, WA M.S.A.",,"60,962",,,,,,,,,
,,,,,,,,,,,
,,"33,047", 114 , 2 , 29 , 16 , 67 ," 1,052 ", 161 , 814 , 77 
,,100.0%, 145 , 3 , 34 , 18 , 90 ," 1,479 ", 276 ," 1,095 ", 108 
,,,237.9,4.9,55.8,29.5,147.6,"2,426.1",452.7,"1,796.2",177.2
"Warner Robins, GA M.S.A.3",,"184,460",,,,,,,,,
,,,,,,,,,,,
,,"76,623", 420 , 3 , 44 , 104 , 269 ," 3,609 ", 626 ," 2,744 ", 239 
,,90.3%, 709 , 3 , 86 , 143 , 477 ," 5,278 ", 924 ," 4,011 ", 343 
,,100.0%, 765 , 4 , 90 , 160 , 511 ," 5,732 ", 974 ," 4,365 ", 393 
,,,414.7,2.2,48.8,86.7,277.0,"3,107.4",528.0,"2,366.4",213.1
"Washington-Arlington-Alexandria, DC-VA-MD-WV M.S.A.3, 4",,"6,301,628",,,,,,,,,
,,,,,,,,,,,
,,"705,749"," 6,896 ", 166 , 342 ," 2,359 "," 4,029 "," 29,965 "," 1,840 "," 25,827 "," 2,298 "
,,"162,258", 288 , 2 , 19 , 80 , 187 ," 2,517 ", 117 ," 2,005 ", 395 
,,"73,030", 296 , 2 , 37 , 54 , 203 ," 1,364 ", 199 ," 1,112 ", 53 
,,99.9%,,," 1,839 "," 5,623 "," 9,306 "," 102,402 "," 7,856 "," 85,833 "," 8,713 "
,,100.0%,,," 1,840 "," 5,624 "," 9,309 "," 102,470 "," 7,865 "," 85,885 "," 8,720 "
,,,,,29.2,89.2,147.7,"1,626.1",124.8,"1,362.9",138.4
"Frederick-Gaithersburg-Rockville, MD M.D.",,"1,314,401",,,,,,,,,
,,,,,,,,,,,
,,100.0%," 2,167 ", 18 , 355 , 644 ," 1,150 "," 17,671 "," 1,812 "," 14,848 "," 1,011 "
,,,164.9,1.4,27.0,49.0,87.5,"1,344.4",137.9,"1,129.6",76.9
"Washington-Arlington-Alexandria, DC-VA-MD-WV M.D.3, 4",,"4,987,227",,,,, ,,,,
,,,,,,,,,,,
,,99.9%,,," 1,484 "," 4,979 "," 8,156 "," 84,731 "," 6,044 "," 70,985 "," 7,702 "
,,100.0%,,," 1,485 "," 4,980 "," 8,159 "," 84,799 "," 6,053 "," 71,037 "," 7,709 "
,,,,,29.8,99.9,163.6,"1,700.3",121.4,"1,424.4",154.6
"Watertown-Fort Drum, NY M.S.A.",,"110,566",,,,,,,,,
,,, ,,,,,,,,
,,"25,102", 154 , 0 , 57 , 14 , 83 , 887 , 108 , 743 , 36 
,,100.0%, 243 , 0 , 96 , 20 , 127 ," 1,615 ", 187 ," 1,375 ", 53 
,,,219.8,0.0,86.8,18.1,114.9,"1,460.7",169.1,"1,243.6",47.9
"Wausau-Weston, WI M.S.A.3",,"162,956",,,,,,,,,
,,, ,,,,,,,,
,,"38,507", 156 , 1 , 42 , 5 , 108 , 521 , 81 , 396 , 44 
,,100.0%, 360 , 1 , 88 , 12 , 259 ," 1,499 ", 233 ," 1,182 ", 84 
,,,220.9,0.6,54.0,7.4,158.9,919.9,143.0,725.3,51.5
"Weirton-Steubenville, WV-OH M.S.A.",,"115,836", ,,,,, ,,,
,,,,,,,,,,,
,,"18,296", 11 , 0 , 1 , 0 , 10 , 88 , 2 , 84 , 2 
,,"17,768", 33 , 3 , 6 , 9 , 15 , 803 , 55 , 735 , 13 
,,81.9%, 136 , 3 , 20 , 10 , 103 ," 1,085 ", 86 , 968 , 31 
,,100.0%, 179 , 3 , 26 , 15 , 135 ," 1,566 ", 151 ," 1,363 ", 52 
,,,154.5,2.6,22.4,12.9,116.5,"1,351.9",130.4,"1,176.7",44.9
"Wenatchee, WA M.S.A.",,"120,654", ,,,,, ,,,
,,,,,,,,,,,
,,"34,513", 62 , 1 , 16 , 10 , 35 , 638 , 66 , 532 , 40 
,,100.0%, 128 , 2 , 28 , 12 , 86 ," 1,380 ", 229 ," 1,065 ", 86 
,,,106.1,1.7,23.2,9.9,71.3,"1,143.8",189.8,882.7,71.3
"Wichita, KS M.S.A.5",,"638,097", ,,,,, ,,,
,,,,,,,,,,,
,,"390,080"," 4,451 ", 35 , 367 , 461 ," 3,588 "," 20,759 "," 2,677 "," 15,777 "," 2,305 "
,,99.2%," 4,962 ", 39 , 472 , 493 ," 3,958 ",," 3,330 ",," 2,623 "
,,100.0%," 4,985 ", 39 , 472 , 497 ," 3,977 ",," 3,351 ",," 2,627 "
,,,781.2,6.1,74.0,77.9,623.3,,525.2,,411.7
"Wichita Falls, TX M.S.A.",,"150,317", ,,,,, ,,,
,,,,,,,,,,,
,,"104,551", 364 , 4 , 103 , 85 , 172 ," 3,183 ", 557 ," 2,394 ", 232 
,,95.4%, 461 , 4 , 127 , 92 , 238 ," 3,747 ", 711 ," 2,737 ", 299 
,,100.0%, 479 , 4 , 128 , 93 , 254 ," 3,856 ", 738 ," 2,804 ", 314 
,,,318.7,2.7,85.2,61.9,169.0,"2,565.2",491.0,"1,865.4",208.9
"Wilmington, NC M.S.A.3",,"299,507", ,,,,, ,,,
,,,,,,,,,,,
,,"124,750", 759 , 7 , 74 , 127 , 551 ," 3,593 ", 771 ," 2,564 ", 258 
,,80.2%," 1,015 ", 7 , 118 , 159 , 731 ," 5,686 "," 1,105 "," 4,249 ", 332 
,,100.0%," 1,138 ", 9 , 132 , 171 , 826 ," 6,534 "," 1,380 "," 4,746 ", 408 
,,,380.0,3.0,44.1,57.1,275.8,"2,181.6",460.8,"1,584.6",136.2
"Winchester, VA-WV M.S.A.",,"140,516", ,,,,, ,,,
,,,,,,,,,,,
,,"28,201", 80 , 1 , 39 , 6 , 34 , 657 , 76 , 559 , 22 
,,99.7%, 225 , 1 , 66 , 20 , 138 ," 1,794 ", 244 ," 1,440 ", 110 
,,100.0%, 226 , 1 , 66 , 20 , 139 ," 1,803 ", 246 ," 1,446 ", 111 
,,,160.8,0.7,47.0,14.2,98.9,"1,283.1",175.1,"1,029.1",79.0
"Worcester, MA-CT M.S.A.3",,"870,501", ,,,,, ,,,
,,,,,,,,,,,
,,"184,945"," 1,165 ", 13 , 40 , 229 , 883 ," 3,792 ", 786 ," 2,637 ", 369 
,,97.4%," 2,659 ", 17 , 302 , 336 ," 2,004 "," 9,100 "," 1,590 "," 6,778 ", 732 
,,100.0%," 2,702 ", 17 , 308 , 339 ," 2,038 "," 9,273 "," 1,620 "," 6,909 ", 744 
,,,310.4,2.0,35.4,38.9,234.1,"1,065.2",186.1,793.7,85.5
"Yakima, WA M.S.A.",,"251,470", ,,,,, ,,,
,,,,,,,,,,,
,,"94,168", 420 , 9 , 44 , 91 , 276 ," 2,723 ", 439 ," 1,866 ", 418 
,,95.6%, 684 , 19 , 89 , 140 , 436 ," 6,281 "," 1,098 "," 4,100 "," 1,083 "
,,100.0%, 703 , 19 , 93 , 142 , 449 ," 6,536 "," 1,140 "," 4,289 "," 1,107 "
,,,279.6,7.6,37.0,56.5,178.6,"2,599.1",453.3,"1,705.6",440.2
"Yuba City, CA M.S.A.",,"174,368",,,,,,,,,
,,,,,,,,,,,
,,"67,164", 241 , 3 , 28 , 52 , 158 ," 1,823 ", 230 ," 1,334 ", 259 
,,100.0%, 644 , 11 , 73 , 126 , 434 ," 4,291 ", 803 ," 2,661 ", 827 
,,,369.3,6.3,41.9,72.3,248.9,"2,460.9",460.5,"1,526.1",474.3
"Yuma, AZ M.S.A.3",,"214,209",,,,,,,,,
,,, ,,,,, ,,,
,,"98,769", 376 , 11 , 27 , 29 , 309 ," 2,302 ", 483 ," 1,586 ", 233 
,,100.0%, 595 , 24 , 46 , 41 , 484 ," 3,707 ", 793 ," 2,466 ", 448 
,,,277.8,11.2,21.5,19.1,225.9,"1,730.6",370.2,"1,151.2",209.1
"Aguadilla-Isabela, Puerto Rico M.S.A.",,"289,289",,,,,,,,,
,,,,,,,,,,,
,,100.0%, 430 , 14 , 21 , 51 , 344 ," 1,434 ", 412 , 965 , 57 
,,,148.6,4.8,7.3,17.6,118.9,495.7,142.4,333.6,19.7
"Arecibo, Puerto Rico M.S.A.",,"174,606",,,,,,,,,
,,,,,,,,,,,
,,100.0%, 286 , 18 , 13 , 74 , 181 , 799 , 229 , 485 , 85 
,,,163.8,10.3,7.4,42.4,103.7,457.6,131.2,277.8,48.7
"Guayama, Puerto Rico M.S.A.",,"72,914",,,,,,,,,
,,,,,,,,,,,
,,100.0%, 153 , 10 , 4 , 22 , 117 , 354 , 104 , 234 , 16 
,,,209.8,13.7,5.5,30.2,160.5,485.5,142.6,320.9,21.9
"Mayaguez, Puerto Rico M.S.A.",,"94,975",,,,,,,,,
,,,,,,,,,,,
,,100.0%, 107 , 4 , 7 , 25 , 71 , 378 , 71 , 278 , 29 
,,,112.7,4.2,7.4,26.3,74.8,398.0,74.8,292.7,30.5
"Ponce, Puerto Rico M.S.A.",,"215,295",,,,,,,,,
,,,,,,,,,,,
,,100.0%, 356 , 26 , 8 , 134 , 188 ," 1,235 ", 242 , 825 , 168 
,,,165.4,12.1,3.7,62.2,87.3,573.6,112.4,383.2,78.0
"San German, Puerto Rico M.S.A.",,"121,464",,,,,,,,,
,,,,,,,,,,,
,,100.0%, 101 , 13 , 3 , 7 , 78 , 403 , 95 , 290 , 18 
,,,83.2,10.7,2.5,5.8,64.2,331.8,78.2,238.8,14.8
"San Juan-Bayamon-Caguas, Puerto Rico M.S.A.",,"2,023,227",,,,,,,,,
,,,,,,,,,,,
,,100.0%," 4,599 ", 477 , 138 ," 1,754 "," 2,230 "," 17,097 "," 2,896 "," 10,966 "," 3,235 "
,,,227.3,23.6,6.8,86.7,110.2,845.0,143.1,542.0,159.9
"Yauco, Puerto Rico M.S.A.",,"85,830",,,,,,,,,
,,"85,830",,,,,,,,,
,,100.0%, 148 , 10 , 11 , 19 , 108 , 267 , 66 , 184 , 17 
,,,172.4,11.7,12.8,22.1,125.8,311.1,76.9,214.4,19.8
1 The figures shown in this column for the offense of rape were reported using only the revised Uniform Crime Reporting (UCR) definition of rape. See the data declaration for further explanation. ,,,,,,,,,,,
2 One or more agency(s) within this Metropolitan Statistical Area submitted rape data classified according to the legacy UCR definition. See the data declaraton for further explanation.,,,,,,,,,,,
"3 Because of changes in the state/local agency's reporting practices, figures are not comparable to previous years' data.",,,,,,,,,,,
"4 The FBI determined that the agency's data were overreported. Consequently, those data are not included in this table.",,,,,,,,,,,
"5 The FBI determined that the agency's data were underreported. Consequently, those data are not included in this table.",,,,,,,,,,,
